id,order_id,product_id,qty
7645,1391,6825,1
7646,1391,1247,3
7647,1391,6576,3
7648,1392,1689,5
7649,1392,8272,2
7650,1393,2826,3
7651,1393,8020,2
7652,1393,11988,5
7653,1393,8956,3
7654,1393,11640,2
7655,1394,4791,5
7656,1394,11055,4
7657,1394,7512,1
7658,1394,926,4
7659,1394,9181,5
7660,1394,1983,2
7661,1394,5581,2
7662,1394,2828,3
7663,1395,505,5
7664,1395,2678,2
7665,1395,6655,4
7666,1395,9368,5
7667,1395,990,5
7668,1395,6703,4
7669,1395,6750,1
7670,1395,2432,5
7671,1395,7052,3
7672,1396,9357,3
7673,1396,7527,1
7674,1396,6716,3
7675,1396,6595,5
7676,1397,228,2
7677,1398,347,4
7678,1398,765,2
7679,1398,7986,5
7680,1398,996,5
7681,1398,10347,5
7682,1398,12013,4
7683,1398,11692,4
7684,1398,9504,2
7685,1398,2691,1
7686,1398,8171,1
7687,1399,4446,5
7688,1399,2533,4
7689,1399,8057,3
7690,1399,8861,4
7691,1399,6708,2
7692,1399,10088,4
7693,1399,5696,1
7694,1399,7779,3
7695,1399,11030,3
7696,1400,7236,2
7697,1400,6998,4
7698,1400,6475,3
7699,1400,11092,3
7700,1400,1472,5
7701,1400,8354,2
7702,1401,4448,4
7703,1401,7810,5
7704,1401,5735,1
7705,1401,662,2
7706,1401,5036,3
7707,1401,2169,2
7708,1401,1000,2
7709,1401,7168,2
7710,1401,6508,5
7711,1401,3699,1
7712,1402,10868,3
7713,1402,5658,2
7714,1402,6083,4
7715,1402,3649,2
7716,1402,166,5
7717,1402,11727,1
7718,1402,7561,3
7719,1403,3721,3
7720,1403,1418,4
7721,1403,8437,3
7722,1403,2403,2
7723,1403,4453,4
7724,1403,6549,4
7725,1403,6031,1
7726,1404,3279,4
7727,1404,10370,5
7728,1404,9725,1
7729,1404,1014,3
7730,1404,3440,4
7731,1404,11852,4
7732,1404,9839,2
7733,1404,3181,2
7734,1404,8071,4
7735,1405,2449,5
7736,1405,5816,4
7737,1405,2611,5
7738,1406,8148,2
7739,1406,3052,3
7740,1406,9499,2
7741,1406,1672,1
7742,1407,12016,1
7743,1407,114,5
7744,1407,11353,5
7745,1407,5115,2
7746,1407,10732,2
7747,1407,4113,1
7748,1407,3350,4
7749,1407,183,3
7750,1408,11187,1
7751,1408,10359,5
7752,1408,8432,2
7753,1408,8739,3
7754,1409,2096,3
7755,1409,10579,4
7756,1410,4414,4
7757,1411,8582,3
7758,1411,11258,1
7759,1411,7824,4
7760,1411,9362,4
7761,1411,8854,1
7762,1411,10692,4
7763,1411,4847,3
7764,1411,11568,3
7765,1411,5033,3
7766,1411,11927,2
7767,1412,3645,4
7768,1412,10170,2
7769,1412,7129,3
7770,1412,494,3
7771,1412,3380,2
7772,1412,10310,4
7773,1412,3248,5
7774,1412,7024,5
7775,1412,8673,3
7776,1413,8621,5
7777,1413,3497,5
7778,1413,623,2
7779,1414,7680,5
7780,1414,3567,2
7781,1414,1316,3
7782,1414,375,2
7783,1414,2704,1
7784,1414,9730,5
7785,1414,6130,5
7786,1414,11046,4
7787,1414,5660,3
7788,1414,1323,1
7789,1415,7142,4
7790,1415,12066,5
7791,1415,6633,1
7792,1415,6608,4
7793,1415,3657,3
7794,1415,8098,4
7795,1415,7718,1
7796,1416,9454,5
7797,1416,7022,2
7798,1416,2332,5
7799,1416,9562,3
7800,1416,11865,5
7801,1416,1459,1
7802,1416,3787,5
7803,1416,5488,2
7804,1416,5086,2
7805,1416,7696,4
7806,1417,5775,5
7807,1417,6561,2
7808,1417,11093,4
7809,1417,4833,2
7810,1417,9385,4
7811,1417,3734,5
7812,1418,9773,3
7813,1418,119,2
7814,1418,9115,5
7815,1418,5700,3
7816,1418,4686,4
7817,1418,5936,4
7818,1419,7700,1
7819,1419,8414,4
7820,1420,12097,1
7821,1420,258,2
7822,1420,12064,4
7823,1421,3629,2
7824,1421,5750,4
7825,1421,10762,4
7826,1421,3357,2
7827,1421,2786,2
7828,1421,4671,5
7829,1421,7406,3
7830,1422,6981,4
7831,1422,84,1
7832,1423,171,3
7833,1423,8991,5
7834,1423,7059,4
7835,1423,11797,1
7836,1423,7248,2
7837,1423,2528,4
7838,1423,5072,3
7839,1423,7329,5
7840,1423,9356,2
7841,1423,10887,4
7842,1424,10324,3
7843,1424,1497,4
7844,1424,7058,1
7845,1424,10099,1
7846,1424,9822,2
7847,1424,8121,1
7848,1425,10462,5
7849,1425,1761,1
7850,1425,4679,3
7851,1425,8042,2
7852,1425,11728,3
7853,1425,6857,4
7854,1426,3497,2
7855,1426,8841,4
7856,1426,8997,1
7857,1426,11658,3
7858,1426,2143,5
7859,1426,9382,1
7860,1426,10801,3
7861,1426,6374,4
7862,1427,7250,5
7863,1427,4964,4
7864,1427,7251,1
7865,1427,9723,5
7866,1428,4481,2
7867,1428,4326,3
7868,1428,712,5
7869,1428,6608,5
7870,1428,5226,5
7871,1428,3512,5
7872,1428,665,4
7873,1428,2585,3
7874,1429,8381,5
7875,1430,6444,5
7876,1430,10483,2
7877,1430,4346,2
7878,1430,4886,2
7879,1430,5871,3
7880,1431,2897,1
7881,1431,3059,1
7882,1431,11240,3
7883,1431,6372,1
7884,1431,3853,5
7885,1431,7404,1
7886,1432,5409,3
7887,1432,6875,5
7888,1432,4764,4
7889,1432,6999,1
7890,1433,3473,4
7891,1434,7530,4
7892,1434,12037,5
7893,1434,2008,1
7894,1434,6981,1
7895,1434,3052,2
7896,1435,11912,5
7897,1435,11151,4
7898,1435,11449,3
7899,1435,5754,5
7900,1436,11649,1
7901,1436,10461,5
7902,1436,10467,1
7903,1436,695,3
7904,1436,2010,3
7905,1436,8539,5
7906,1436,3631,2
7907,1436,3551,3
7908,1436,2147,5
7909,1437,3661,5
7910,1437,5142,3
7911,1438,2742,5
7912,1439,190,1
7913,1439,511,1
7914,1439,3021,3
7915,1439,5797,4
7916,1439,1552,5
7917,1439,1518,3
7918,1439,9158,1
7919,1439,6305,1
7920,1439,9794,3
7921,1440,3108,4
7922,1440,10248,3
7923,1441,9431,1
7924,1441,11008,5
7925,1442,1336,5
7926,1442,7096,4
7927,1442,1259,4
7928,1442,128,5
7929,1442,188,3
7930,1442,10000,2
7931,1442,9789,2
7932,1442,11586,2
7933,1443,283,4
7934,1443,11502,1
7935,1443,9834,4
7936,1443,1372,2
7937,1443,9683,2
7938,1443,3401,2
7939,1444,5784,2
7940,1444,2209,1
7941,1444,9217,3
7942,1444,678,1
7943,1444,3494,4
7944,1444,11080,1
7945,1444,7720,4
7946,1444,5951,5
7947,1444,9105,3
7948,1444,6314,2
7949,1445,114,4
7950,1445,6545,1
7951,1445,1119,2
7952,1445,6792,2
7953,1445,11810,1
7954,1445,10645,2
7955,1445,976,4
7956,1445,9698,3
7957,1445,1204,4
7958,1446,2753,1
7959,1446,1932,5
7960,1447,8881,1
7961,1447,1990,2
7962,1448,9973,2
7963,1448,3206,1
7964,1448,2984,3
7965,1448,5852,5
7966,1448,8323,4
7967,1448,9516,2
7968,1448,976,4
7969,1448,2469,2
7970,1448,1885,3
7971,1448,10859,3
7972,1449,11488,5
7973,1449,1728,1
7974,1449,9547,4
7975,1449,10376,1
7976,1449,9351,4
7977,1449,8972,1
7978,1449,4722,3
7979,1449,506,3
7980,1449,2676,1
7981,1450,3558,4
7982,1451,1692,5
7983,1451,219,3
7984,1451,4180,4
7985,1451,697,5
7986,1451,11493,1
7987,1452,4206,1
7988,1452,9041,2
7989,1453,4320,3
7990,1453,9274,3
7991,1453,489,4
7992,1453,190,5
7993,1453,11143,3
7994,1453,8217,1
7995,1454,4298,3
7996,1454,6527,4
7997,1454,9735,5
7998,1454,3612,5
7999,1454,10448,5
8000,1454,5708,5
8001,1454,10713,1
8002,1454,7981,3
8003,1455,2345,5
8004,1455,10780,1
8005,1455,4758,5
8006,1455,5884,4
8007,1455,10659,4
8008,1456,3122,5
8009,1456,4713,4
8010,1456,6656,4
8011,1456,9910,1
8012,1456,9840,3
8013,1456,3199,1
8014,1457,8117,2
8015,1457,8593,4
8016,1457,2023,4
8017,1457,4809,4
8018,1457,8500,3
8019,1458,2122,5
8020,1458,7308,4
8021,1458,1390,1
8022,1458,6394,4
8023,1458,2247,5
8024,1458,6538,4
8025,1458,130,2
8026,1459,6554,5
8027,1459,9741,4
8028,1459,7916,1
8029,1459,2047,4
8030,1459,6056,4
8031,1460,11204,3
8032,1460,735,2
8033,1460,1031,3
8034,1460,8147,2
8035,1460,3380,1
8036,1460,11745,2
8037,1460,5281,2
8038,1460,4482,2
8039,1461,6395,1
8040,1461,12,5
8041,1461,5260,5
8042,1461,10147,3
8043,1461,9834,4
8044,1461,1025,4
8045,1462,5563,2
8046,1463,5415,2
8047,1463,1437,2
8048,1463,11780,1
8049,1463,8439,3
8050,1464,10038,5
8051,1464,3768,3
8052,1464,10878,2
8053,1464,3969,2
8054,1464,2079,1
8055,1464,109,5
8056,1465,4438,3
8057,1465,3707,1
8058,1465,4542,1
8059,1465,4605,1
8060,1465,8819,4
8061,1465,8389,2
8062,1465,4346,2
8063,1465,11157,4
8064,1465,7893,5
8065,1465,8913,2
8066,1466,1584,1
8067,1466,6998,5
8068,1466,2413,2
8069,1467,9271,5
8070,1467,1324,5
8071,1467,1787,1
8072,1467,699,5
8073,1467,6273,2
8074,1467,5092,2
8075,1467,6692,3
8076,1467,7589,5
8077,1467,10102,4
8078,1467,3557,3
8079,1468,5683,2
8080,1468,6833,2
8081,1468,11507,3
8082,1468,8230,5
8083,1468,8736,2
8084,1469,5154,3
8085,1469,4841,2
8086,1469,2102,3
8087,1470,7634,5
8088,1470,11134,5
8089,1471,5426,1
8090,1472,3775,5
8091,1472,12063,5
8092,1472,3059,5
8093,1472,7729,2
8094,1472,117,3
8095,1472,7232,4
8096,1473,11610,1
8097,1473,8721,2
8098,1473,8853,5
8099,1473,8113,3
8100,1473,5259,5
8101,1473,7320,1
8102,1473,11845,2
8103,1474,1184,2
8104,1474,11744,4
8105,1474,9101,3
8106,1474,9899,2
8107,1475,6491,2
8108,1475,1562,1
8109,1475,7877,3
8110,1476,3603,1
8111,1476,10414,1
8112,1476,250,4
8113,1476,1338,3
8114,1476,4689,3
8115,1477,5776,4
8116,1477,5110,3
8117,1477,3355,2
8118,1477,1133,5
8119,1477,10033,4
8120,1478,3716,2
8121,1478,3982,3
8122,1478,9514,4
8123,1478,2698,5
8124,1478,7081,5
8125,1478,7658,1
8126,1479,3376,3
8127,1480,9825,4
8128,1480,5969,5
8129,1480,11486,3
8130,1480,9037,4
8131,1480,10272,1
8132,1480,12021,5
8133,1480,8577,5
8134,1480,1513,4
8135,1480,8385,4
8136,1480,880,2
8137,1481,2515,4
8138,1481,9946,3
8139,1481,3562,4
8140,1481,7162,2
8141,1481,8438,2
8142,1481,8046,3
8143,1481,9558,1
8144,1481,3452,2
8145,1481,1926,2
8146,1481,2743,2
8147,1482,672,4
8148,1482,226,3
8149,1482,7381,2
8150,1482,11236,1
8151,1482,5116,5
8152,1482,3578,4
8153,1482,9103,4
8154,1482,5074,4
8155,1482,7727,4
8156,1483,3624,4
8157,1484,6590,1
8158,1484,62,4
8159,1484,6188,2
8160,1484,2656,5
8161,1484,2534,1
8162,1484,2966,5
8163,1485,8249,4
8164,1485,8802,2
8165,1485,7877,5
8166,1485,4286,4
8167,1486,9810,2
8168,1486,3237,1
8169,1486,4905,3
8170,1486,10549,5
8171,1487,10851,1
8172,1487,6592,4
8173,1487,10816,4
8174,1488,3795,1
8175,1488,2978,2
8176,1488,4135,3
8177,1488,3369,3
8178,1488,8537,3
8179,1488,9475,5
8180,1489,7095,3
8181,1489,1607,2
8182,1489,4283,2
8183,1489,1940,1
8184,1489,6371,2
8185,1490,11593,1
8186,1490,5029,5
8187,1490,11638,2
8188,1490,6165,3
8189,1490,10256,5
8190,1490,1554,1
8191,1490,11294,4
8192,1490,11905,3
8193,1491,12094,5
8194,1491,10247,3
8195,1491,9384,3
8196,1491,2735,1
8197,1491,10202,2
8198,1491,8187,5
8199,1492,3418,4
8200,1492,3170,4
8201,1493,6550,4
8202,1493,7007,5
8203,1493,8068,4
8204,1493,7998,3
8205,1493,9306,2
8206,1493,5913,5
8207,1493,6966,1
8208,1493,3419,3
8209,1494,1196,5
8210,1494,5670,2
8211,1494,9100,1
8212,1494,8974,5
8213,1494,4879,2
8214,1494,7084,4
8215,1494,2135,2
8216,1494,3285,5
8217,1494,9944,1
8218,1494,11135,4
8219,1495,452,1
8220,1495,1540,1
8221,1495,1344,2
8222,1495,9991,1
8223,1495,5478,3
8224,1495,8613,1
8225,1496,6762,3
8226,1496,8183,5
8227,1496,2561,1
8228,1496,4286,5
8229,1497,11897,5
8230,1498,4098,4
8231,1498,11535,5
8232,1498,304,3
8233,1498,10303,5
8234,1498,9351,1
8235,1498,5614,4
8236,1498,3673,5
8237,1499,10045,5
8238,1499,6241,4
8239,1499,10917,2
8240,1499,6343,4
8241,1499,2974,1
8242,1499,9569,4
8243,1499,1937,1
8244,1499,2970,2
8245,1500,3666,2
8246,1500,937,3
8247,1500,8339,4
8248,1500,9300,5
8249,1500,7190,2
8250,1501,10166,4
8251,1501,1697,3
8252,1501,5930,4
8253,1501,10127,2
8254,1501,2572,4
8255,1501,7650,1
8256,1502,5051,5
8257,1502,1571,4
8258,1502,11075,4
8259,1502,3369,2
8260,1502,11963,4
8261,1502,76,5
8262,1503,9042,5
8263,1503,10500,5
8264,1503,6883,1
8265,1503,573,5
8266,1503,5621,5
8267,1503,7771,2
8268,1503,5682,5
8269,1503,6202,4
8270,1503,9686,3
8271,1504,6730,3
8272,1504,4449,4
8273,1504,837,2
8274,1504,6270,2
8275,1505,10779,4
8276,1505,5746,5
8277,1505,6451,3
8278,1505,12049,3
8279,1505,8491,4
8280,1505,10745,4
8281,1505,6309,5
8282,1505,4249,5
8283,1506,5716,3
8284,1506,10296,2
8285,1507,5239,1
8286,1507,11746,2
8287,1507,4149,1
8288,1507,5973,2
8289,1507,7253,4
8290,1508,11878,3
8291,1508,11129,5
8292,1508,10013,4
8293,1508,5159,2
8294,1508,10514,5
8295,1508,4239,3
8296,1508,443,2
8297,1508,7225,3
8298,1508,4582,5
8299,1509,8602,1
8300,1509,6138,2
8301,1509,8718,2
8302,1509,3256,5
8303,1509,6093,4
8304,1509,9509,2
8305,1509,3057,5
8306,1509,1981,2
8307,1510,703,3
8308,1510,479,4
8309,1510,3628,4
8310,1510,3425,1
8311,1510,4503,1
8312,1510,5764,1
8313,1510,11825,4
8314,1510,3579,2
8315,1510,11576,3
8316,1511,752,2
8317,1511,6679,3
8318,1512,7405,5
8319,1512,7076,2
8320,1512,3312,3
8321,1512,6465,4
8322,1512,4607,4
8323,1512,4366,4
8324,1512,7076,1
8325,1512,4058,2
8326,1512,2237,4
8327,1513,1827,3
8328,1513,9743,2
8329,1513,880,5
8330,1513,4648,1
8331,1513,875,1
8332,1514,7147,1
8333,1514,7913,5
8334,1514,1806,5
8335,1514,5373,1
8336,1514,6419,3
8337,1514,8483,3
8338,1514,9698,4
8339,1514,7796,5
8340,1515,3217,2
8341,1515,356,4
8342,1515,1429,3
8343,1515,4123,2
8344,1515,5267,4
8345,1515,10737,3
8346,1515,4417,4
8347,1515,8653,5
8348,1515,3447,3
8349,1516,6716,1
8350,1516,3043,4
8351,1516,476,4
8352,1517,7708,1
8353,1517,7879,1
8354,1517,10429,5
8355,1517,11145,1
8356,1517,2621,5
8357,1517,2988,2
8358,1517,11777,4
8359,1518,2087,2
8360,1518,8061,4
8361,1519,8535,3
8362,1519,11013,1
8363,1519,11467,2
8364,1519,4071,4
8365,1519,6738,5
8366,1519,7306,1
8367,1519,5480,5
8368,1519,192,4
8369,1519,9483,1
8370,1519,736,4
8371,1520,7002,3
8372,1521,8647,2
8373,1521,8813,3
8374,1521,7232,5
8375,1521,11973,3
8376,1521,8394,2
8377,1521,175,2
8378,1521,4167,5
8379,1521,5756,4
8380,1522,10813,3
8381,1522,11307,1
8382,1522,4769,3
8383,1522,10162,2
8384,1522,7852,2
8385,1522,8423,1
8386,1523,7401,5
8387,1523,8292,2
8388,1524,4026,1
8389,1524,7013,4
8390,1524,8508,3
8391,1524,10227,5
8392,1524,4375,3
8393,1525,10797,5
8394,1525,5169,5
8395,1525,3533,1
8396,1525,3276,2
8397,1525,10251,1
8398,1525,7556,3
8399,1525,7139,1
8400,1525,11686,3
8401,1525,2532,4
8402,1526,5925,2
8403,1526,3387,1
8404,1527,10788,5
8405,1527,6590,4
8406,1527,3209,2
8407,1527,350,5
8408,1527,2706,2
8409,1527,5870,4
8410,1527,5778,3
8411,1527,53,2
8412,1527,481,4
8413,1527,9786,5
8414,1528,2950,4
8415,1529,2392,5
8416,1529,5854,2
8417,1530,4788,2
8418,1531,2295,1
8419,1531,11352,4
8420,1531,8474,2
8421,1531,909,3
8422,1531,8657,1
8423,1531,11357,1
8424,1531,9284,2
8425,1531,917,3
8426,1531,4872,5
8427,1532,5881,4
8428,1532,7954,5
8429,1532,7325,2
8430,1532,9616,5
8431,1532,2464,3
8432,1532,11743,3
8433,1532,10455,3
8434,1532,3879,5
8435,1532,1720,3
8436,1533,7963,2
8437,1533,11117,2
8438,1533,8442,2
8439,1534,9616,3
8440,1534,1614,5
8441,1534,5625,2
8442,1535,11233,4
8443,1535,8649,5
8444,1535,10837,1
8445,1535,5514,3
8446,1535,9696,1
8447,1535,3993,1
8448,1535,8410,1
8449,1535,9424,4
8450,1536,4290,5
8451,1536,7430,4
8452,1536,1693,3
8453,1536,245,3
8454,1536,8397,5
8455,1537,12077,1
8456,1537,8363,5
8457,1537,2232,3
8458,1537,4721,4
8459,1537,11663,3
8460,1537,673,2
8461,1538,9760,3
8462,1538,5680,3
8463,1538,9853,2
8464,1538,6034,3
8465,1538,8329,5
8466,1538,1275,1
8467,1538,8320,2
8468,1539,5403,3
8469,1539,7325,4
8470,1539,10283,4
8471,1539,8080,3
8472,1539,6097,5
8473,1539,2948,3
8474,1539,4651,1
8475,1539,2068,2
8476,1540,12070,5
8477,1540,4069,4
8478,1540,9768,4
8479,1540,10088,1
8480,1540,279,4
8481,1541,5967,5
8482,1541,4657,5
8483,1541,5088,5
8484,1541,11273,4
8485,1541,7567,3
8486,1541,11791,1
8487,1542,11105,5
8488,1542,5586,4
8489,1542,10797,4
8490,1542,1924,2
8491,1543,5629,1
8492,1543,2765,4
8493,1543,7061,4
8494,1543,4318,5
8495,1544,2031,2
8496,1544,2508,4
8497,1544,2418,4
8498,1544,6510,3
8499,1544,3234,1
8500,1545,4527,1
8501,1545,8134,1
8502,1545,916,3
8503,1545,4636,3
8504,1546,5787,3
8505,1546,10199,3
8506,1546,5957,4
8507,1546,3070,1
8508,1546,6947,5
8509,1547,10782,4
8510,1547,11459,4
8511,1547,6796,5
8512,1547,885,5
8513,1547,10040,3
8514,1547,128,3
8515,1548,6839,1
8516,1548,4813,2
8517,1548,1302,4
8518,1548,1455,3
8519,1548,5401,4
8520,1548,9162,3
8521,1548,2600,1
8522,1548,10253,5
8523,1548,7485,5
8524,1549,6287,1
8525,1549,10094,2
8526,1549,1124,4
8527,1549,591,5
8528,1549,9434,5
8529,1549,8294,5
8530,1549,5739,1
8531,1549,1442,1
8532,1549,6039,3
8533,1550,1522,1
8534,1550,6053,2
8535,1551,4671,1
8536,1551,541,5
8537,1551,11603,2
8538,1551,11239,2
8539,1551,11594,2
8540,1551,9350,4
8541,1551,3982,4
8542,1552,10907,2
8543,1553,2779,1
8544,1553,9169,5
8545,1553,10076,2
8546,1553,8655,3
8547,1553,4643,4
8548,1553,8516,1
8549,1553,6754,4
8550,1553,7083,4
8551,1553,4071,3
8552,1554,8908,2
8553,1555,4817,2
8554,1555,6632,4
8555,1555,4786,4
8556,1556,5030,3
8557,1556,492,3
8558,1556,7588,5
8559,1556,3181,2
8560,1556,8109,5
8561,1556,7113,4
8562,1556,3926,4
8563,1557,11192,5
8564,1557,7773,4
8565,1558,9282,2
8566,1558,5098,4
8567,1558,8626,4
8568,1558,10875,1
8569,1558,5013,3
8570,1558,6292,5
8571,1558,3560,5
8572,1558,10103,3
8573,1558,4085,1
8574,1558,5359,3
8575,1559,10709,2
8576,1559,3212,5
8577,1559,4574,1
8578,1559,2501,4
8579,1559,9558,1
8580,1560,4396,5
8581,1560,6367,4
8582,1560,6854,5
8583,1560,1047,1
8584,1560,10835,5
8585,1560,2983,2
8586,1560,9447,2
8587,1561,9179,4
8588,1561,2251,2
8589,1561,860,2
8590,1561,7663,2
8591,1561,3775,4
8592,1561,11584,5
8593,1561,4422,1
8594,1562,6778,4
8595,1562,4929,5
8596,1562,5354,4
8597,1562,8216,2
8598,1562,844,3
8599,1562,5402,3
8600,1562,9571,4
8601,1562,11248,3
8602,1562,11072,4
8603,1563,7543,5
8604,1563,6314,5
8605,1563,11092,1
8606,1563,887,3
8607,1563,5527,1
8608,1563,12039,2
8609,1564,4279,3
8610,1564,9858,3
8611,1564,3520,4
8612,1564,3674,2
8613,1564,7650,1
8614,1564,6024,4
8615,1564,1760,3
8616,1565,4149,2
8617,1565,694,1
8618,1565,4782,2
8619,1565,1439,5
8620,1565,7067,4
8621,1566,6041,2
8622,1566,831,2
8623,1567,1519,5
8624,1567,8646,3
8625,1567,10989,1
8626,1567,5576,4
8627,1567,6129,1
8628,1567,3858,2
8629,1567,5188,5
8630,1567,5235,1
8631,1567,8904,1
8632,1567,10255,3
8633,1568,11626,5
8634,1568,8204,4
8635,1568,6936,4
8636,1569,11004,5
8637,1569,11336,1
8638,1569,4574,2
8639,1569,3395,2
8640,1569,8978,1
8641,1569,26,4
8642,1569,665,5
8643,1569,10087,1
8644,1570,5958,2
8645,1571,5728,4
8646,1571,10721,3
8647,1571,9509,4
8648,1571,5929,5
8649,1571,9808,1
8650,1572,11523,2
8651,1573,1853,3
8652,1573,3532,3
8653,1574,103,4
8654,1574,7851,3
8655,1574,2024,2
8656,1574,658,4
8657,1574,1259,1
8658,1575,1782,4
8659,1575,9008,5
8660,1575,7468,3
8661,1576,1807,3
8662,1576,7324,2
8663,1576,2540,1
8664,1576,4644,2
8665,1576,1355,5
8666,1576,2069,4
8667,1576,4621,2
8668,1576,1426,2
8669,1577,6524,1
8670,1577,2876,2
8671,1577,3298,4
8672,1577,1417,4
8673,1577,5830,3
8674,1577,8359,1
8675,1578,5339,3
8676,1578,5544,2
8677,1578,6898,4
8678,1578,2275,1
8679,1578,11051,2
8680,1578,6639,4
8681,1578,942,2
8682,1578,7450,3
8683,1579,11227,4
8684,1579,9009,4
8685,1579,683,4
8686,1579,9488,1
8687,1579,5230,4
8688,1579,1246,1
8689,1580,1497,4
8690,1580,7433,5
8691,1580,3320,2
8692,1580,3948,3
8693,1580,3075,5
8694,1580,3763,2
8695,1580,274,3
8696,1580,4467,5
8697,1580,4619,5
8698,1581,5421,4
8699,1581,919,4
8700,1581,9531,3
8701,1581,3086,2
8702,1581,1774,5
8703,1581,3723,1
8704,1581,2424,3
8705,1582,6755,5
8706,1582,5478,3
8707,1582,12112,1
8708,1582,9397,1
8709,1582,2338,1
8710,1583,5292,3
8711,1583,8920,5
8712,1584,9942,2
8713,1585,11853,2
8714,1585,3675,4
8715,1585,3328,2
8716,1585,107,3
8717,1585,7897,3
8718,1585,11468,3
8719,1586,48,5
8720,1587,4318,2
8721,1587,7387,4
8722,1587,541,2
8723,1587,1572,4
8724,1587,176,3
8725,1587,7223,1
8726,1587,1824,2
8727,1588,3477,5
8728,1588,7712,1
8729,1588,7358,5
8730,1588,6130,4
8731,1589,9915,4
8732,1589,6144,1
8733,1589,5810,5
8734,1589,1547,4
8735,1589,12116,2
8736,1589,11296,5
8737,1589,3916,1
8738,1590,11815,3
8739,1590,9662,1
8740,1590,6201,5
8741,1590,8982,2
8742,1590,4053,1
8743,1590,7998,5
8744,1591,458,5
8745,1591,9866,3
8746,1591,11841,3
8747,1591,708,4
8748,1591,5741,3
8749,1591,5816,2
8750,1591,5474,5
8751,1591,3320,3
8752,1592,6262,3
8753,1592,110,5
8754,1592,4276,4
8755,1592,2948,1
8756,1592,7684,5
8757,1592,10618,3
8758,1592,6970,2
8759,1592,10692,2
8760,1593,6729,1
8761,1593,2109,4
8762,1593,12118,1
8763,1594,12117,1
8764,1595,9628,1
8765,1596,58,5
8766,1596,1102,4
8767,1596,803,1
8768,1596,3217,2
8769,1596,8186,4
8770,1596,10925,2
8771,1596,8641,1
8772,1596,5648,5
8773,1596,7567,4
8774,1596,8044,4
8775,1597,10995,5
8776,1597,7605,2
8777,1597,11431,4
8778,1597,8299,2
8779,1597,1648,1
8780,1598,6574,3
8781,1598,7111,1
8782,1598,8043,4
8783,1598,3315,3
8784,1598,9743,3
8785,1598,6396,5
8786,1598,11237,1
8787,1598,9714,2
8788,1598,2447,1
8789,1598,5802,1
8790,1599,11950,5
8791,1599,12101,4
8792,1599,4626,5
8793,1599,10981,5
8794,1600,8127,3
8795,1601,11838,5
8796,1601,6817,4
8797,1601,3099,3
8798,1601,8870,1
8799,1601,9028,2
8800,1602,4295,5
8801,1602,7361,3
8802,1602,8178,4
8803,1602,9949,2
8804,1602,6125,5
8805,1602,10207,3
8806,1602,10726,5
8807,1602,5029,2
8808,1603,9903,5
8809,1603,9671,4
8810,1603,2035,2
8811,1603,5746,2
8812,1603,592,1
8813,1603,10022,2
8814,1603,1009,4
8815,1604,2017,2
8816,1604,6251,4
8817,1604,1834,5
8818,1604,1459,5
8819,1604,6886,5
8820,1604,9425,2
8821,1604,3455,3
8822,1604,3916,1
8823,1604,3488,1
8824,1604,4020,5
8825,1605,10509,4
8826,1605,8690,2
8827,1605,8448,4
8828,1605,6127,2
8829,1605,3858,3
8830,1605,5432,2
8831,1606,9802,3
8832,1606,8993,4
8833,1606,4155,4
8834,1607,9151,2
8835,1607,6607,5
8836,1607,10887,5
8837,1608,2003,4
8838,1608,3781,5
8839,1608,2707,2
8840,1608,2252,5
8841,1608,3622,1
8842,1608,7218,4
8843,1609,4003,5
8844,1610,6120,1
8845,1610,5182,3
8846,1610,7903,4
8847,1610,11875,4
8848,1610,9217,1
8849,1610,7516,3
8850,1610,3340,1
8851,1610,2057,3
8852,1611,3382,3
8853,1611,4058,5
8854,1611,11398,1
8855,1611,1126,3
8856,1611,8110,3
8857,1611,519,5
8858,1612,10141,3
8859,1613,6235,5
8860,1613,11499,3
8861,1613,7385,3
8862,1613,6844,2
8863,1614,9448,1
8864,1614,6668,5
8865,1614,6187,4
8866,1614,79,5
8867,1615,6550,5
8868,1616,10539,3
8869,1616,4359,1
8870,1616,991,1
8871,1616,257,3
8872,1616,2391,4
8873,1616,9716,4
8874,1616,4268,5
8875,1616,3162,3
8876,1616,4562,5
8877,1616,2462,1
8878,1617,1164,5
8879,1617,8941,5
8880,1617,6811,5
8881,1617,10199,1
8882,1617,3509,2
8883,1617,10284,5
8884,1617,4021,3
8885,1617,7345,3
8886,1617,3443,5
8887,1618,1461,3
8888,1618,11742,4
8889,1619,6053,4
8890,1619,872,1
8891,1619,6751,3
8892,1619,11258,2
8893,1619,6298,2
8894,1619,4947,3
8895,1619,5298,3
8896,1619,6820,2
8897,1620,5599,3
8898,1620,6380,5
8899,1620,11620,2
8900,1620,2361,2
8901,1621,1366,4
8902,1621,4033,3
8903,1621,3754,3
8904,1621,6307,4
8905,1621,1017,5
8906,1621,5580,3
8907,1621,7738,1
8908,1621,11809,1
8909,1622,9351,5
8910,1622,1262,1
8911,1622,7234,5
8912,1622,5857,1
8913,1623,1222,3
8914,1623,10362,1
8915,1623,2906,1
8916,1624,10373,1
8917,1624,7989,3
8918,1624,6544,1
8919,1624,6275,5
8920,1624,682,5
8921,1625,8664,3
8922,1625,4421,1
8923,1626,7123,4
8924,1626,5893,1
8925,1626,2302,5
